repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.6941,85,26,"[""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/swagger"", ""Dependency: @slonik/migrator"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @types/uuid"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: apollo-server-core"", ""Dependency: apollo-server-express"", ""Dependency: dependency-cruiser"", ""Dependency: graphql"", ""Dependency: jest-cucumber"", ""Dependency: nestjs-console"", ""Dependency: nestjs-request-context"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: slonik"", ""Dependency: zod""]",1,1,"[""@types/graphql""]",0.2,5,['PostgreSQL'],1,27.3,2026-08-27 20:56:52,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,1.0,85,0,[],1,81,"[""13"", ""14"", ""15"", ""16"", ""17""]",0.25,4,['SQL'],1,47.5,2026-08-27 20:57:19,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,1.0,85,0,[],1,73,"[""13"", ""14"", ""15"", ""16"", ""17""]",0.4,5,"['GraphQL', 'Slonik']",1,40.7,2026-08-27 20:58:07,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.303,66,46,"[""Dependency: @hapi/joi"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/hapi__joi"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: @nestjs/jwt"", ""Dependency: passport"", ""Dependency: @nestjs/passport"", ""Dependency: @types/passport-jwt"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,1,"[""@typescript""]",0.25,4,"['This repository is a NestJS application that provides authentication and task management services. It uses TypeORM for database operations, JWT for authentication, and bcrypt for password hashing.']",1,40.6,2026-08-27 20:58:47,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,1.0,66,0,[],1,0,[],0.2,5,['PostgreSQL'],1,4.8,2026-08-27 20:59:28,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.3485,66,43,"[""Dependency: @hapi/joi"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/hapi__joi"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: @nestjs/jwt"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: @types/passport-jwt"", ""Class/Service: TransformInterceptor"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService""]",1,1,"[""@typescript""]",0.2,5,['PostgreSQL'],1,33.8,2026-08-27 20:59:33,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.2526,95,71,"[""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/typeorm"", ""Dependency: @types/uuid"", ""Dependency: bcrypt"", ""Dependency: dotenv"", ""Dependency: joi"", ""Dependency: passport"", ""Dependency: passport-local"", ""Dependency: pg"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: swagger-ui-express"", ""Dependency: uuid"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/bcrypt"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/passport-jwt"", ""Dependency: @types/passport-local"", ""Dependency: @types/pg"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: winston"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: BaseApiException"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: AllExceptionsFilter"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppService"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy""]",1,0,[],0.2,5,['PostgreSQL'],1,62.2,2026-08-27 21:00:06,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.4737,95,50,"[""Endpoint: GET /"", ""Endpoint: POST /articles"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/:id"", ""Endpoint: PATCH /articles/:id"", ""Endpoint: DELETE /articles/:id"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: POST /auth/refresh-token"", ""Endpoint: GET /users/me"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: BaseApiException"", ""Class/Service: AllExceptionsFilter""]",1,0,[],0.25,4,"['This repository is a NestJS application that includes authentication, user management, and article management features.']",1,66.0,2026-08-27 21:01:09,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.4421,95,53,"[""Endpoint: GET /"", ""Endpoint: POST /articles"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/:id"", ""Endpoint: PATCH /articles/:id"", ""Endpoint: DELETE /articles/:id"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: POST /auth/refresh-token"", ""Endpoint: GET /users/me"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppService"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: BaseApiException"", ""Class/Service: AllExceptionsFilter""]",1,0,[],0.25,4,"['This repository is a NestJS application that includes authentication, user management, and article management features.']",1,68.9,2026-08-27 21:02:15,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.358,81,52,"[""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: source-map-support"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: MongoDataServicesModule"", ""Class/Service: MongoDataServices"", ""Class/Service: MongoGenericRepository"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre""]",1,0,[],0.5,4,"['It includes endpoints for CRUD operations on these entities and integrates with a MongoDB database for data storage.', 'Mongoose']",1,57.2,2026-08-27 21:03:24,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.8395,81,13,"[""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.25,4,['This repository appears to be a NestJS application that uses MongoDB for data storage and Salesforce for CRM services.'],1,14.8,2026-08-27 21:04:21,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.8395,81,13,"[""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.25,4,['MongoDB'],1,12.7,2026-08-27 21:04:36,
awesome-nest-boilerplate,https://github.com/NarHakobyan/awesome-nest-boilerplate,nestjs,gemma2:9b,raw,mistral:7b-instruct,0,0.0,94,94,"[""Framework: nestjs ^11.1.6"", ""Language: typescript"", ""Dependency: @ai-sdk/anthropic"", ""Dependency: @ai-sdk/openai"", ""Dependency: @ai-sdk/openai-compatible"", ""Dependency: @aws-sdk/client-s3"", ""Dependency: @aws-sdk/client-secrets-manager"", ""Dependency: @fal-ai/client"", ""Dependency: @golevelup/nestjs-stripe"", ""Dependency: @google/genai"", ""Dependency: @nestjs/axios"", ""Dependency: @nestjs/bullmq"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/cqrs"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/schedule"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/terminus"", ""Dependency: @nestjs/throttler"", ""Dependency: @nestjs/typeorm"", ""Dependency: ai"", ""Dependency: axios"", ""Dependency: bcrypt"", ""Dependency: bullmq"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: compression"", ""Dependency: cookie-parser"", ""Dependency: express"", ""Dependency: firebase-admin"", ""Dependency: helmet"", ""Dependency: ioredis"", ""Dependency: jsonwebtoken"", ""Dependency: limax"", ""Dependency: lodash"", ""Dependency: mime-types"", ""Dependency: morgan"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: GET /auth/me"", ""Endpoint: GET /health"", ""Endpoint: POST /posts"", ""Endpoint: GET /posts"", ""Endpoint: GET /posts/:id"", ""Endpoint: PUT /posts/:id"", ""Endpoint: DELETE /posts/:id"", ""Endpoint: GET /users/admin"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Class/Service: AppModule"", ""Class/Service: AbstractClientService"", ""Class/Service: AbstractTranslationEntity"", ""Class/Service: AbstractDto"", ""Class/Service: AbstractTranslationDto"", ""Class/Service: CreateTranslationDto"", ""Class/Service: PageMetaDto"", ""Class/Service: PageOptionsDto"", ""Class/Service: PageDto"", ""Class/Service: CreateUsersTable1622299665807"", ""Class/Service: AddUserSettings1639940635548"", ""Class/Service: AddPostsTable1641994291086"", ""Class/Service: UserSubscriber"", ""Class/Service: FileNotImageException"", ""Class/Service: PageTypeException"", ""Class/Service: UserNotFoundException"", ""Class/Service: HttpExceptionFilter"", ""Class/Service: QueryFailedFilter"", ""Class/Service: RolesGuard"", ""Class/Service: AuthUserInterceptor"", ""Class/Service: LanguageInterceptor"", ""Class/Service: TranslationInterceptor"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: LoginPayloadDto"", ""Class/Service: TokenPayloadDto"", ""Class/Service: UserLoginDto"", ""Class/Service: UserRegisterDto"", ""Class/Service: JwtStrategy"", ""Class/Service: PublicStrategy"", ""Class/Service: HealthCheckerController"", ""Class/Service: HealthCheckerModule"", ""Class/Service: ServiceHealthIndicator"", ""Class/Service: CreatePostCommand"", ""Class/Service: CreatePostHandler"", ""Class/Service: CreatePostDto"", ""Class/Service: PostPageOptionsDto"", ""Class/Service: PostTranslationDto"", ""Class/Service: PostDto""]",1,0,[],0.5,4,"['nestjs-cls', 'nestjs-i18n']",1,195.4,2026-08-27 21:04:48,
